temperature,humidity,pressure,light_intensity,sound_level,packet_loss,signal_strength,latency,throughput,jitter,failed_logins,unauthorized_access_attempts,malicious_packet_count,anomaly_score,threat_level
-0.3963010254767583,-1.1021785715624413,-0.8284893755872237,0.6367398383952466,0.27171139651418585,-0.3626670339718453,0.5350626417826662,-1.557636671865991,0.8287016101523076,1.4778904763660994,0.505453717903368,1.4056049087251423,-1.3995105391874623,-1.3594572038718487,0
1.5769573316843204,0.11944662666471847,-0.8791793021843578,1.0697068619863281,1.0860250641360114,-0.086589914663407,-1.1082008234937573,-1.0380170369223085,0.711772526507054,0.10129173868775124,-0.5541976823133364,-1.462976537652699,0.46447007966010817,-1.3509094092183123,2
0.8278925581457218,1.2529921142585652,1.3900474712706028,-0.8378224089017864,0.9281014870223785,1.231906905009905,1.3090485756317756,1.2251039547982685,-1.3851530438049973,0.808884693945952,-1.2606319491244726,1.4056049087251423,-1.0606049721242676,0.23177300844335835,1
0.37125060555064066,0.7711432689198588,-0.8703423105240543,0.4697080518964069,-1.1867637653101952,-0.5482096809830275,0.41371567457900804,0.9986860830230887,1.5458559312722833,-0.21540452094522608,-0.20098054890776826,1.4056049087251423,-0.21334105446628107,-0.8240582426158405,1
-1.1446846615189397,1.0256813592546419,-0.7932293889168678,0.2841699105691191,-1.2029862221097039,1.2841548986824973,-1.1606285480295346,-0.4625734620993872,0.29059707932869316,0.47246052180407866,-0.9074148157189045,-0.02868581446377844,-0.8911521885926703,-0.38663052037322077,1
-1.1447672670959148,0.5196689035117091,0.8845681282283798,1.1959491406849534,-0.788131689139052,-1.4195807390545923,1.6196390183496507,-0.37068259848157387,-0.43521465916399443,-0.5539444399422611,1.2118879847145043,-1.462976537652699,1.481186780849692,-0.35676841811162063,0
-1.4800886368661765,0.6343544478547068,-0.1812759342842677,1.4517818303606753,-0.4640604851672275,0.9629260731132245,0.08652485695626473,0.17973618522723533,0.9572783974850811,-0.693714736040678,0.1522365844977999,1.4056049087251423,-1.230057755655865,-1.1514687279856948,0
1.287434413835988,1.1716680546197002,0.9441570337808305,-1.6700710667333045,-0.29877833794027153,1.207690485850619,-1.4517497859243331,-1.6930378449410748,-0.8122531618356124,0.28876348348068415,-1.613849082530041,-0.7458311760582388,-1.230057755655865,-1.7853754317409543,1
0.3796636230281964,-0.8812011413392541,-1.5042898858025648,0.6413389058040488,0.6474139554777383,-1.0954736095269777,0.4610816925856721,-0.8467347974078725,0.7338461845329641,0.004732741320317578,-0.9074148157189045,-1.462976537652699,-0.721699405061073,1.2612884248447116,1
0.7459676255872393,-0.06023871703589659,-0.05106045013259864,-1.5315008796361078,-1.5259016544178614,-0.23566135978843306,-0.8291411278057915,-0.9626610064514933,-1.5838212741826616,0.29339655732336845,-0.5541976823133364,-0.7458311760582388,-0.04388827093468376,0.767184458526358,1
-1.608514118821392,-0.9786473831388675,-1.6135821658503706,0.20424103793644538,-1.602672842364846,-1.1519270549765876,1.0718117544890937,-0.8142926549842637,1.2510444417424154,-0.7451254287949787,1.2118879847145043,0.6884595471306819,-0.8911521885926703,0.6796891114207326,0
1.6426974705055217,1.645817392799688,-1.513627871927032,-0.7080324975218543,-0.35649355168729485,0.7200813535070701,1.1206003290043187,1.1361205892341533,-0.13586226681773295,-0.4603956438280862,0.1522365844977999,1.4056049087251423,-1.230057755655865,0.16454205403999211,0
1.1719052526132523,1.4964950171934965,1.3906769193993171,-0.6411767837710891,0.7083435553916116,0.12760164953445188,1.6769937985385932,-0.7117863710150059,0.5324344242710246,-1.4641109108415737,-0.5541976823133364,-1.462976537652699,-0.5522466215294757,0.716996762991153,0
-0.951800563322426,-1.6010973517992169,-1.2499976850057095,-0.4798967462208301,-1.0488493667980203,0.4734778606048975,0.029561549390505884,-1.021341256307236,-0.9403229505396827,-1.576239383406834,-1.613849082530041,-0.7458311760582388,1.3117339973180946,1.5564870663389494,1
-1.056304183782813,0.6798908014157601,0.10331145791375704,0.45719993319128716,0.5141834062259862,-1.04472354781071,-0.13243595000457956,0.07687852191898016,0.6755813474350073,-0.8628631044416175,0.8586708513089362,1.4056049087251423,-0.38279383799787836,0.5907580853657327,0
-1.0508946291817047,1.4320833613935746,-0.3142893805150889,-0.545930612827231,-0.8172464609470435,-0.9919337676219855,0.898400844597496,1.3458996886331513,1.0129397278656775,-1.4983332033763728,-1.2606319491244726,-0.02868581446377844,-1.5689633227190596,-0.8419567022931589,1
-0.6370543845835692,-1.117784396119041,-0.5337246705930758,0.8462627337847114,1.3673756189326685,-1.580926795286522,-1.2460366597019852,-0.8463647897017363,-0.0470890366911318,-1.3936290182713047,0.8586708513089362,-0.7458311760582388,-1.0606049721242676,0.25057637836973173,0
0.11815380603631935,0.2086260119854065,1.3679455855144027,-0.2998038843598242,1.400877389701541,-0.6102641356749899,0.18511311948080178,-1.4180976677829868,0.4652014009056238,1.1209923199942438,0.1522365844977999,-0.7458311760582388,-0.5522466215294757,-0.20806868407828727,1
-0.19970301621641945,1.3986636445550988,-1.654164037641018,-1.4738175262555642,-0.6865752244497545,0.21200531211927695,0.18280669807614472,-0.44233956864225055,-0.10695312679644835,-1.6237645579090398,0.8586708513089362,0.6884595471306819,0.6339228631917054,0.20000024367515312,0
-0.6816211394487016,-1.619864514455862,0.5554834764241602,1.0245812034265487,-0.9213199530337212,1.243626395643605,-1.3945145802569836,0.9315568072274416,1.4448927806384502,0.5749675215186569,0.1522365844977999,-0.02868581446377844,0.46447007966010817,0.06119798685306677,0
0.41643829600773824,0.6519672285395911,1.5867228072663608,-0.7145784385617467,-0.2888420857687193,0.5828156285857756,-0.2601094036223102,0.23991105086194586,0.04031462480680394,-0.7951333235929497,-0.20098054890776826,0.6884595471306819,-0.04388827093468376,1.2814012343032235,1
-1.2012780676893662,-0.7179345192385113,0.1988183373728695,-0.20118372647941601,-0.8845600556412712,-0.21819106743353983,1.243059252409813,1.174353037155493,1.2595546431673224,1.3288460644923132,-0.20098054890776826,-0.02868581446377844,1.3117339973180946,0.5411379268161962,1
-0.6784857430418865,1.429165572519916,1.4952620978150475,0.6812345621629359,0.6219021726972316,1.5729297806190898,1.2529657959243619,1.6758027074008546,1.1161388286875837,-0.04185174436245593,1.5651051181200724,-0.7458311760582388,-1.5689633227190596,-1.1149675158656391,0
-0.42430965712288676,1.5889431670932503,-1.5494085703654628,-0.5514966349286838,1.1579984376205963,0.7638144931568189,-1.3607959273836465,1.0896154195427707,-0.2693855231628781,-0.6780507300790201,1.5651051181200724,0.6884595471306819,-1.0606049721242676,-1.5646927689294836,2
-0.11708079716436194,1.4972043267348571,-0.2877938458579073,-1.51491305941916,0.6243729448781208,1.4935148081480332,-1.3902058493683265,0.42642008897419204,-0.9089621568553311,0.07391154628123471,0.8586708513089362,1.4056049087251423,0.9728284302549001,-0.27230626035407335,0
1.0100282158260125,-0.11232251052617755,-0.833817221420038,-0.40668972085244837,1.1520185366411537,0.10075580921219655,-0.7963478290144542,0.038525466244209265,-0.285063625598756,-0.40720577673076586,0.505453717903368,-0.02868581446377844,0.9728284302549001,-1.7342446832208183,0
-0.9951762748478618,1.2156580352300637,0.786205090661572,1.5857509225045086,-0.3387670324754023,-0.8287841930993607,1.3172377725640507,-1.5531782558652938,1.2042845277360243,0.23937297694038528,0.8586708513089362,-0.7458311760582388,1.3117339973180946,-0.6516612413943155,0
0.08211850369054668,1.1557586135147397,1.648343737532648,0.5285888951139625,-1.1783321348469158,-1.5417316592407233,-1.2583578269600926,1.7626435464719319,-0.9176541584342224,-1.3554811554813138,0.8586708513089362,-1.462976537652699,-0.38279383799787836,-0.47381907566549547,0
0.3498666935633549,-0.6434543600729237,-0.8463038604124989,0.6324658297875048,0.8506247598824623,0.787476997271657,0.7827927476447982,-0.34725860659396524,0.13449324772058502,1.773666740010595,0.505453717903368,-0.02868581446377844,-0.04388827093468376,-0.44675364740208257,0
-1.5199295539485536,1.1022257995217015,0.5223883616821131,0.49557903447957424,-0.4661542812483771,-1.3048305325954972,-1.3541383663495092,-1.1593222417715203,1.1329584003441022,-0.2526100858831644,-1.2606319491244726,-0.02868581446377844,0.9728284302549001,1.712646441412044,0
0.40168428292813163,-1.6093809618895496,-1.0474282420584824,-1.0175900618627687,0.6180195493249367,-0.6770082815908969,0.4483220434998703,0.6473189043770455,-0.47154321917590303,-0.5268012722551434,1.2118879847145043,1.4056049087251423,0.12556451259691354,-0.7031515078624446,1
-1.0950068615490092,0.3056136954193756,0.21658618248166023,-0.2515878259906498,-0.779516890355402,0.11764884394400299,-0.4739187767474122,-0.6955824110657945,0.551990795263718,0.7567577730352779,0.505453717903368,-0.02868581446377844,-0.721699405061073,-0.8414699531699442,0
-1.4562249743199458,-0.9485169827823665,-0.13242486285594746,0.909964492166647,-1.4402648519707246,0.22816834152547225,1.0207756228741034,0.363124491431655,-0.8538489081447452,-0.4712406575542944,0.1522365844977999,-0.02868581446377844,-1.5689633227190596,-1.3273360657641269,1
1.5706942360798262,-1.3232620237070407,1.6163615032047582,-1.3585035708298911,1.7388724131309357,0.3532905956724291,-0.8965072082992586,0.3665996829619204,-1.3372070513454581,1.1931377993194436,1.2118879847145043,1.4056049087251423,0.29501729612851085,0.03758668670378389,0
1.6280469664619197,-1.4726015742667493,0.3652702883150252,-0.7421868100430279,-1.178734912211079,-1.149313129241128,0.5037937299732526,-0.1286671754959645,1.0914383789084339,-0.15078876495433677,-1.613849082530041,1.4056049087251423,-0.721699405061073,-1.2404488647231875,0
1.0895558940976764,0.6480928387519685,-0.5262794683830561,-0.7475428034282141,1.724357980895812,-0.41074905139990603,-0.8896281916322278,1.2422152300451839,-1.373758147433344,0.789907287746652,-1.2606319491244726,0.6884595471306819,0.46447007966010817,0.41415005473510885,0
-0.6357819964374566,-0.5723195055270602,-1.3365625430204056,-0.20379578265612144,1.6854937909721004,0.4107582316797004,0.7609116497325962,-0.7634304929051908,-0.7625677099587316,-1.3805852249905282,-1.613849082530041,-0.7458311760582388,1.1422812137864973,-1.2351359526021566,1
-1.3445075161114344,0.7456056069204744,-1.2086886763752167,1.7111940934873153,1.0455103011916485,1.630700893731757,1.313480623707498,-0.11847385705306185,1.3067046802511995,1.238685063342252,1.5651051181200724,-0.7458311760582388,-1.5689633227190596,0.27244096368795484,1
0.6643228820056012,-1.5123108998631787,-0.9537394403770172,-1.4767882450239567,0.5766897704886942,0.7928265398780042,-1.2656122042065028,0.19426604213938026,-0.49638672397254363,0.8472082770215358,-0.9074148157189045,0.6884595471306819,-0.38279383799787836,1.1651407582869162,2
-0.17159438313825537,-0.6565008137539355,-0.8654530830774126,0.09892207426289076,0.2919829382439609,1.4673551774856441,1.28902405805823,0.6364887116116332,1.7247787616221328,-1.010872172576881,-0.20098054890776826,-0.7458311760582388,-0.38279383799787836,-1.6379845673158617,0
-1.2610593981397498,0.1111956200784972,1.1985397155584092,-1.086134593899562,1.2976619856235834,0.9124629346793678,0.3462372745671808,1.0590975697035263,1.7484907162964691,-1.246432149623452,-1.613849082530041,-0.02868581446377844,0.12556451259691354,-0.28881866438169346,1
0.01685104152165903,0.9714498190270296,0.2024482864197568,1.677346254260535,-0.7139508773217439,0.3226169309494511,-1.2645462382330523,-0.30748586184537235,-0.773576031777417,-0.6400527555054658,-0.5541976823133364,0.6884595471306819,0.6339228631917054,-0.14109878244526805,1
-1.5612386388157369,-0.6446458606511403,0.07223099285960971,-1.3168385763338462,-0.09217718096993584,-1.0601658420447257,-0.22710477111598631,0.5747629010937207,-1.57932980149412,1.699485826378247,0.8586708513089362,0.6884595471306819,-0.04388827093468376,1.0392555277888502,0
1.4351931405419163,0.4070419805530047,-1.3342457781068875,-0.30303907188019935,0.4370397159145534,0.5819791109540522,-1.1480023320995167,-1.1650013864411373,0.774802294425823,-0.850897502098799,0.1522365844977999,-0.7458311760582388,0.8033756467233027,-0.11653960633232865,0
-0.7927517224712993,1.2976152634549407,1.2313200622420963,0.8643734567839597,-0.2892380029608558,0.4321570731982286,0.7149416497617179,1.5811864669635647,-0.125880977277626,-0.14420576922862335,-1.613849082530041,-1.462976537652699,-0.5522466215294757,0.23975985146878975,0
0.589968798937385,0.3727040163076245,0.7586461665044506,0.7479738934062166,-0.2323915347479097,0.35981532267934624,0.9170221798801118,-0.34874160455162556,-1.3674332184360956,-1.6551584968376756,-1.613849082530041,-0.7458311760582388,-0.5522466215294757,1.0397280301733276,1
-0.6114754230300996,-0.9384135741473445,-1.4963657001076773,-0.23624005856353025,-0.5714677286815607,-0.030024618599072767,-1.33814706536607,0.8678904052837386,0.7835211620544809,-0.35306090354409475,-0.9074148157189045,-1.462976537652699,-0.04388827093468376,0.2119437385501834,0
0.10209712506951475,-1.6525486470210944,0.7070877501202041,-0.5023672332012008,0.24462744519106697,0.10445285151463547,0.04430770875377125,-1.6224547683835067,-1.6140818165996695,0.26426180349832357,1.5651051181200724,0.6884595471306819,-1.0606049721242676,-0.5085907869712265,1
0.1933404672974184,1.2432437054693635,0.14157800575263865,-0.3239530098201406,1.2434979405448854,-0.5674515270751893,1.1095604744505805,-0.9733526008334007,1.3601879236459375,1.6181206231588845,0.8586708513089362,-1.462976537652699,1.3117339973180946,-1.4830555453485945,1
-1.0459289131245673,-1.6632709123611367,-1.4479815716492979,-0.7895997646633859,-1.020617833012594,0.07212659047151619,1.529252160857909,0.016546318683909485,-1.2330816566302518,0.07070994364577697,0.8586708513089362,-0.02868581446377844,-0.04388827093468376,0.8205243596438588,1
1.6415836549718767,1.2590043529596466,-0.1518096699122753,-0.9954462277129537,1.5360277967147529,-1.0410254399314758,0.06978526743139295,1.39017172222419,-1.2732834177389194,1.1429024448674259,-0.9074148157189045,1.4056049087251423,1.481186780849692,1.3256180104603594,0
