temperature,humidity,pressure,light_intensity,sound_level,packet_loss,signal_strength,latency,throughput,jitter,failed_logins,unauthorized_access_attempts,malicious_packet_count,anomaly_score,threat_level
24.36350297118406,32.959305018703375,976.1705683735906,672.702994208898,81.47962904552335,1.9681776013872105,-54.62201321455246,8.721091491048604,72.05476560234482,45.67890057013474,6,4,1,0.12039996668128794,0
38.767857660247905,57.93306631648507,974.6978799072,796.6813971913723,102.48890963699877,2.367178296875107,-87.93295465263836,38.167733117994736,68.75957214087146,26.2680240909749,3,0,12,0.12278990190422334,2
33.29984854528513,81.10620851134857,1040.6254580521036,250.46789879249897,98.41448368111432,4.272736966010902,-38.93238056516296,166.41791521289855,9.66584444646943,36.24551359180422,1,4,3,0.5653026914604504,1
29.966462104925917,71.25574204866928,974.9546199849506,624.8740996069989,43.850991422439634,1.7000219302994606,-57.081863265153096,153.58690291132882,92.26498325008943,21.80241489862939,4,4,8,0.2700957522836456,1
18.900466011060914,76.45928035030148,977.1949726128631,571.7459831437487,43.43245227673265,4.3482484240608565,-88.9957281510132,70.77789559997223,56.89037299546628,31.50172887712191,2,2,4,0.3923991022411144,1
18.899863008405067,66.11483566975022,1025.9398262417963,832.8303767882711,54.1356930970422,0.44067215488345746,-32.63633597631552,75.98531492706829,36.43617956145486,17.028796871055935,8,0,18,0.4007484476475779,0
16.452090304204987,68.45935951624966,994.973984245054,906.0870604812606,62.49672537069335,3.8839921860431534,-63.71441756652756,107.17733227716231,75.67820449118113,15.057950989272268,5,4,2,0.17855285928491638,0
36.654403644373375,79.44369560957236,1027.6710556955181,12.156771477386808,66.76100232676343,4.237738165273682,-94.89710836898415,1.0479599323417754,25.810809294323246,28.911489308475684,0,1,2,0.001314633430626433,1
30.02787529358022,37.47676062014301,956.5366157564386,674.0199190587927,91.17274951500107,0.9090882641866938,-56.12169669094529,49.00762287156754,69.38163272092741,24.90648370919902,2,0,5,0.8531518099690073,1
32.70181444490114,54.259747455019834,998.7571193673384,51.83579911972902,35.10123889492519,2.1517326618610024,-82.27607650910329,42.43812991303467,4.067149636467497,28.976818457499053,3,1,9,0.7150019688976883,1
15.51461235739506,35.484660927372154,953.3613600183282,548.8586650773559,33.12054338034598,0.8274988733182781,-43.74145836858883,50.84610640320293,83.95686295716627,14.33302906435115,8,3,4,0.6905385581155655,0
39.247746304049855,89.13676055976529,956.2653203455354,287.6327290436782,65.27195066495182,3.5330206449710886,-42.752454850366654,161.37526266415483,44.87226761742972,18.347891590849763,5,4,2,0.5465051381133197,0
35.81106602001054,86.08415377806293,1040.643745334441,306.7765995221412,92.74473229241823,2.6767388403082837,-31.473685090173674,56.65509745274219,63.70562214435839,4.194898031445465,3,0,6,0.7009696545781204,0
20.308477766956905,22.759876795795414,963.9245371117595,352.9585034523566,47.40918086608343,3.1766167335416053,-64.86913282828473,39.11274308797948,22.2016581986877,2.613818613610286,0,1,17,0.9356883775476258,1
